Economy,Scenario,Date,Population,Gdp,Gdp_per_capita
19_THA,Reference,2095,61377.149000000005,7258692.777,118.2637658
19_THA,Reference,2096,61234.329,7413870.024999999,121.073753
19_THA,Reference,2097,61132.645,7575315.443,123.9160426
19_THA,Reference,2098,60936.508,7732988.972999999,126.9023977
19_THA,Reference,2099,60698.718,7890560.151,129.9954993
19_THA,Reference,2100,60640.664,8065531.574,133.0053308
19_THA,Target,2022,71640.251,1257448.798,17.552266780000004
19_THA,Target,2023,71891.708,1304160.157,18.14062002
19_THA,Target,2024,72130.859,1350477.387,18.72260231
19_THA,Target,2025,72352.75200000001,1395277.426,19.28437258
19_THA,Target,2026,72571.579,1439869.529,19.84068073
19_THA,Target,2027,72772.686,1483535.952,20.38588972
19_THA,Target,2028,72956.62700000001,1528285.886,20.94786928
19_THA,Target,2029,73153.19,1574524.16,21.52365686
19_THA,Target,2030,73312.903,1621646.269,22.11952062
19_THA,Target,2031,73479.41,1669245.421,22.71718595
19_THA,Target,2032,73621.094,1719230.166,23.35241263
19_THA,Target,2033,73749.825,1770556.747,24.00760607
19_THA,Target,2034,73829.27100000001,1822059.122,24.67935951
19_THA,Target,2035,73910.59,1874540.918,25.36227782
19_THA,Target,2036,73948.731,1927476.252,26.06503486
19_THA,Target,2037,74001.095,1981839.649,26.78122059
19_THA,Target,2038,74048.033,2037477.83,27.51562395
19_THA,Target,2039,74071.529,2094092.004,28.27121341
19_THA,Target,2040,74091.355,2152005.356,29.04529626
19_THA,Target,2041,74053.916,2210260.293,29.84663623
19_THA,Target,2042,74027.322,2270165.458,30.66658899
19_THA,Target,2043,73951.669,2330442.029,31.5130417
19_THA,Target,2044,73908.841,2392583.967,32.37209425
19_THA,Target,2045,73797.629,2454682.788,33.26235303
19_THA,Target,2046,73634.793,2517026.744,34.18257378
19_THA,Target,2047,73479.892,2580821.53,35.12282693
19_THA,Target,2048,73307.25200000001,2645551.894,36.0885427
19_THA,Target,2049,73128.794,2711462.598,37.07790665
19_THA,Target,2050,72963.961,2778998.248,38.08727227
19_THA,Target,2051,72791.269,2847691.441,39.12133255
19_THA,Target,2052,72547.707,2916021.425,40.19453605
19_THA,Target,2053,72234.634,2983879.258,41.308152240000005
19_THA,Target,2054,71977.084,3054323.076,42.43465984
19_THA,Target,2055,71744.868,3126697.294,43.58077979
19_THA,Target,2056,71464.846,3199108.241,44.76478185
19_THA,Target,2057,71137.045,3271466.395,45.98822449
19_THA,Target,2058,70871.837,3346801.419,47.22329152
19_THA,Target,2059,70595.942,3423128.995,48.48903347
19_THA,Target,2060,70331.311,3501088.167,49.7799361
19_THA,Target,2061,70026.087,3579123.526,51.11128838
19_THA,Target,2062,69764.955,3659810.332,52.459151330000005
19_THA,Target,2063,69574.996,3744138.675,53.81442889
19_THA,Target,2064,69257.967,3825729.82,55.23884090000001
19_THA,Target,2065,69023.16500000001,3911385.255,56.66771808
19_THA,Target,2066,68709.84300000001,3995720.285,58.15353537
19_THA,Target,2067,68388.707,4081061.549,59.67449493
19_THA,Target,2068,68104.515,4169035.24,61.215254820000006
19_THA,Target,2069,67799.564,4257575.273,62.79649929
19_THA,Target,2070,67542.456,4349277.348,64.39323657
19_THA,Target,2071,67403.507,4447069.435,65.97682573
19_THA,Target,2072,67147.891,4541777.856,67.63842898
19_THA,Target,2073,66862.037,4636656.433,69.3466224
19_THA,Target,2074,66547.039,4731662.461,71.10252435000001
19_THA,Target,2075,66248.584,4828703.141,72.88764302
19_THA,Target,2076,65891.937,4924482.581,74.73573863000001
19_THA,Target,2077,65696.834,5028902.858,76.54711121000001
19_THA,Target,2078,65425.879,5131883.537,78.43812901000001
19_THA,Target,2079,65267.858,5242304.852,80.31985441
19_THA,Target,2080,64905.113000000005,5344914.295,82.34966473
19_THA,Target,2081,64654.958,5455070.733,84.37204047000002
19_THA,Target,2082,64330.131,5563511.393999999,86.48375664000001
19_THA,Target,2083,64049.124,5676288.024999999,88.62397594999999
19_THA,Target,2084,63790.651,5792447.058,90.80401231
19_THA,Target,2085,63492.897,5908666.06,93.06026877
19_THA,Target,2086,63319.673,6034193.489,95.29729392
19_THA,Target,2087,63057.842,6157101.912,97.64212851
19_THA,Target,2088,62878.912,6287353.994,99.9914565
19_THA,Target,2089,62737.98,6422593.329,102.3716946
19_THA,Target,2090,62517.319,6555634.034,104.8610871
19_THA,Target,2091,62282.473,6690392.277,107.4201449
19_THA,Target,2092,62001.054,6824711.407,110.0741192
19_THA,Target,2093,61839.728,6969688.438,112.7056775
19_THA,Target,2094,61619.511,7113559.186,115.4432918
19_THA,Target,2095,61377.149000000005,7258692.777,118.2637658
19_THA,Target,2096,61234.329,7413870.024999999,121.073753
19_THA,Target,2097,61132.645,7575315.443,123.9160426
19_THA,Target,2098,60936.508,7732988.972999999,126.9023977
19_THA,Target,2099,60698.718,7890560.151,129.9954993
19_THA,Target,2100,60640.664,8065531.574,133.0053308
20_USA,Reference,2022,337499.479,21275752.72,63.03936464
20_USA,Reference,2023,339080.235,21487525.29,63.37003184
20_USA,Reference,2024,340912.892,21746735.15,63.78971187
20_USA,Reference,2025,342715.94800000003,22129638.76,64.5713714
20_USA,Reference,2026,344490.859,22583620.54,65.55651609
20_USA,Reference,2027,346239.014,23002673.55,66.43582212
20_USA,Reference,2028,347957.50800000003,23435027.41,67.3502565
20_USA,Reference,2029,349652.191,23877511.67,68.28932374000001
20_USA,Reference,2030,351334.473,24316979.3,69.21318906
20_USA,Reference,2031,352990.129,24780949.24,70.20295245
20_USA,Reference,2032,354615.819,25252693.83,71.21141382
20_USA,Reference,2033,356208.581,25732076.24,72.2387882
20_USA,Reference,2034,357773.537,26218582.84,73.28262191
20_USA,Reference,2035,359284.014,26711080.9,74.34530862
20_USA,Reference,2036,360748.826,27209943.45,75.42628411999999
20_USA,Reference,2037,362164.322,27715002.52,76.5260431
20_USA,Reference,2038,363519.354,28225725.13,77.64572867
20_USA,Reference,2039,364802.994,28741542.7,78.78647701
20_USA,Reference,2040,366038.726,29263490.33,79.94643257999999
20_USA,Reference,2041,367193.753,29789955.2,81.12870918
20_USA,Reference,2042,368305.045,30322632.72,82.33021277
20_USA,Reference,2043,369359.359,30860851.6,83.55237480000001
20_USA,Reference,2044,370346.739,31404049.29,84.79634349
20_USA,Reference,2045,371283.932,31952995.61,86.06080913
20_USA,Reference,2046,372146.376,32506365.21,87.34833201000001
20_USA,Reference,2047,372957.453,33065270.07,88.65694948
20_USA,Reference,2048,373713.693,33629473.81,89.98726682
20_USA,Reference,2049,374414.475,34198877.13,91.33962336
20_USA,Reference,2050,375084.703,34774794.29,92.71184352
20_USA,Reference,2051,375699.222,35355828.37,94.10673832
20_USA,Reference,2052,376276.603,35942965.58,95.52272263
20_USA,Reference,2053,376833.491,36537167.62,96.95838744
20_USA,Reference,2054,377370.361,37138522.42,98.41398863
20_USA,Reference,2055,377905.665,37748197.47,99.88788464
20_USA,Reference,2056,378430.861,38365812.39,101.3812993
20_USA,Reference,2057,378963.055,38992527.59,102.8926886
20_USA,Reference,2058,379497.454,39628221.9,104.4228927
20_USA,Reference,2059,380036.89,40273236.05,105.9719125
20_USA,Reference,2060,380584.28,40927933.58,107.5397375
20_USA,Reference,2061,381140.049,41592533.17,109.1266407
20_USA,Reference,2062,381704.542,42267253.32,110.7329064
20_USA,Reference,2063,382286.434,42952878.89,112.3578424
20_USA,Reference,2064,382887.365,43649765.59,114.0015827
20_USA,Reference,2065,383495.058,44357316.62,115.6659407
20_USA,Reference,2066,384106.028,45075487.41,117.3516793
20_USA,Reference,2067,384718.173,45804314.75,119.0593998
20_USA,Reference,2068,385328.89,46543789.32,120.7897734
20_USA,Reference,2069,385940.059,47294218.23,122.5429108
20_USA,Reference,2070,386523.365,48053670.02,124.3228078
20_USA,Reference,2071,387087.254,48822822.06,126.1287256
20_USA,Reference,2072,387656.469,49603655.04,127.9577642
20_USA,Reference,2073,388194.276,50393519.09,129.8152039
20_USA,Reference,2074,388702.871,51192606.15,131.70112690000002
20_USA,Reference,2075,389170.962,52000039.54,133.6174705
20_USA,Reference,2076,389610.197,52816731.71,135.5630117
20_USA,Reference,2077,390011.785,53641984.11,137.5393929
20_USA,Reference,2078,390387.361,54476746.45,139.54536420000002
20_USA,Reference,2079,390731.198,55320571.79,141.5821723
20_USA,Reference,2080,391034.188,56172679.98,143.6515827
20_USA,Reference,2081,391302.743,57033580.47,145.7530812
20_USA,Reference,2082,391546.007,57904068.19,147.8857329
20_USA,Reference,2083,391759.592,58783784.66,150.0506583
20_USA,Reference,2084,391954.29,59673723.68,152.24664
20_USA,Reference,2085,392130.724,60574016.5,154.47403839999998
20_USA,Reference,2086,392288.022,61484658.04,156.7334575
20_USA,Reference,2087,392439.21,62406961.98,159.0232586
20_USA,Reference,2088,392570.883,63339785.95,161.3461127
20_USA,Reference,2089,392700.246,64284887.7,163.6996369
20_USA,Reference,2090,392826.755,65242395.74,166.0843996
20_USA,Reference,2091,392938.413,66211278.20999999,168.502941
20_USA,Reference,2092,393059.876,67194164.3,170.9514718
20_USA,Reference,2093,393178.388,68189999.24,173.432725
20_USA,Reference,2094,393294.797,69199058.91,175.947049
20_USA,Reference,2095,393412.599,70221912.2,178.49431460000002
20_USA,Reference,2096,393534.605,71259086.64999999,181.0745122
20_USA,Reference,2097,393670.9,72311939.46,183.6862706
20_USA,Reference,2098,393786.658,73376901.53,186.33668770000003
20_USA,Reference,2099,393899.395,74456025.42999999,189.0229495
20_USA,Reference,2100,393993.251,75547686.09,191.7486807
20_USA,Target,2022,337499.479,21275752.72,63.03936464
20_USA,Target,2023,339080.235,21487525.29,63.37003184
20_USA,Target,2024,340912.892,21746735.15,63.78971187
20_USA,Target,2025,342715.94800000003,22129638.76,64.5713714
20_USA,Target,2026,344490.859,22583620.54,65.55651609
20_USA,Target,2027,346239.014,23002673.55,66.43582212
20_USA,Target,2028,347957.50800000003,23435027.41,67.3502565
20_USA,Target,2029,349652.191,23877511.67,68.28932374000001
20_USA,Target,2030,351334.473,24316979.3,69.21318906
20_USA,Target,2031,352990.129,24780949.24,70.20295245
20_USA,Target,2032,354615.819,25252693.83,71.21141382
20_USA,Target,2033,356208.581,25732076.24,72.2387882
20_USA,Target,2034,357773.537,26218582.84,73.28262191
20_USA,Target,2035,359284.014,26711080.9,74.34530862
20_USA,Target,2036,360748.826,27209943.45,75.42628411999999
20_USA,Target,2037,362164.322,27715002.52,76.5260431
20_USA,Target,2038,363519.354,28225725.13,77.64572867
20_USA,Target,2039,364802.994,28741542.7,78.78647701
20_USA,Target,2040,366038.726,29263490.33,79.94643257999999
20_USA,Target,2041,367193.753,29789955.2,81.12870918
20_USA,Target,2042,368305.045,30322632.72,82.33021277
20_USA,Target,2043,369359.359,30860851.6,83.55237480000001
20_USA,Target,2044,370346.739,31404049.29,84.79634349
20_USA,Target,2045,371283.932,31952995.61,86.06080913
20_USA,Target,2046,372146.376,32506365.21,87.34833201000001
20_USA,Target,2047,372957.453,33065270.07,88.65694948
20_USA,Target,2048,373713.693,33629473.81,89.98726682
20_USA,Target,2049,374414.475,34198877.13,91.33962336
20_USA,Target,2050,375084.703,34774794.29,92.71184352
20_USA,Target,2051,375699.222,35355828.37,94.10673832
20_USA,Target,2052,376276.603,35942965.58,95.52272263
20_USA,Target,2053,376833.491,36537167.62,96.95838744
20_USA,Target,2054,377370.361,37138522.42,98.41398863
20_USA,Target,2055,377905.665,37748197.47,99.88788464
20_USA,Target,2056,378430.861,38365812.39,101.3812993
20_USA,Target,2057,378963.055,38992527.59,102.8926886
20_USA,Target,2058,379497.454,39628221.9,104.4228927
20_USA,Target,2059,380036.89,40273236.05,105.9719125
20_USA,Target,2060,380584.28,40927933.58,107.5397375
20_USA,Target,2061,381140.049,41592533.17,109.1266407
20_USA,Target,2062,381704.542,42267253.32,110.7329064
20_USA,Target,2063,382286.434,42952878.89,112.3578424
20_USA,Target,2064,382887.365,43649765.59,114.0015827
20_USA,Target,2065,383495.058,44357316.62,115.6659407
20_USA,Target,2066,384106.028,45075487.41,117.3516793
20_USA,Target,2067,384718.173,45804314.75,119.0593998
20_USA,Target,2068,385328.89,46543789.32,120.7897734
20_USA,Target,2069,385940.059,47294218.23,122.5429108
20_USA,Target,2070,386523.365,48053670.02,124.3228078
20_USA,Target,2071,387087.254,48822822.06,126.1287256
20_USA,Target,2072,387656.469,49603655.04,127.9577642
20_USA,Target,2073,388194.276,50393519.09,129.8152039
20_USA,Target,2074,388702.871,51192606.15,131.70112690000002
20_USA,Target,2075,389170.962,52000039.54,133.6174705
20_USA,Target,2076,389610.197,52816731.71,135.5630117
20_USA,Target,2077,390011.785,53641984.11,137.5393929
20_USA,Target,2078,390387.361,54476746.45,139.54536420000002
20_USA,Target,2079,390731.198,55320571.79,141.5821723
20_USA,Target,2080,391034.188,56172679.98,143.6515827
20_USA,Target,2081,391302.743,57033580.47,145.7530812
20_USA,Target,2082,391546.007,57904068.19,147.8857329
20_USA,Target,2083,391759.592,58783784.66,150.0506583
20_USA,Target,2084,391954.29,59673723.68,152.24664
20_USA,Target,2085,392130.724,60574016.5,154.47403839999998
20_USA,Target,2086,392288.022,61484658.04,156.7334575
20_USA,Target,2087,392439.21,62406961.98,159.0232586
20_USA,Target,2088,392570.883,63339785.95,161.3461127
20_USA,Target,2089,392700.246,64284887.7,163.6996369
20_USA,Target,2090,392826.755,65242395.74,166.0843996
20_USA,Target,2091,392938.413,66211278.20999999,168.502941
20_USA,Target,2092,393059.876,67194164.3,170.9514718
20_USA,Target,2093,393178.388,68189999.24,173.432725
20_USA,Target,2094,393294.797,69199058.91,175.947049
20_USA,Target,2095,393412.599,70221912.2,178.49431460000002
20_USA,Target,2096,393534.605,71259086.64999999,181.0745122
20_USA,Target,2097,393670.9,72311939.46,183.6862706
20_USA,Target,2098,393786.658,73376901.53,186.33668770000003
20_USA,Target,2099,393899.395,74456025.42999999,189.0229495
20_USA,Target,2100,393993.251,75547686.09,191.7486807
21_VN,Reference,2022,97842.283,1104523.393,11.2888146
21_VN,Reference,2023,98531.429,1172589.382,11.90066352
21_VN,Reference,2024,99186.471,1249501.112,12.5974954
21_VN,Reference,2025,99808.889,1333199.973,13.35752744
21_VN,Reference,2026,100399.069,1422977.517,14.17321427
21_VN,Reference,2027,100960.715,1520046.735,15.05582379
21_VN,Reference,2028,101495.424,1617030.4009999998,15.93205228
21_VN,Reference,2029,101998.818,1718411.1609999998,16.847363480000002
21_VN,Reference,2030,102475.275,1823640.996,17.79591219
21_VN,Reference,2031,102924.534,1932360.385,18.77453616
21_VN,Reference,2032,103341.681,2044216.376,19.78114113
21_VN,Reference,2033,103734.938,2158768.238,20.81042587
21_VN,Reference,2034,104100.673,2276773.472,21.87088139
21_VN,Reference,2035,104441.359,2397985.561,22.9601145
21_VN,Reference,2036,104755.146,2522199.402,24.07709309
21_VN,Reference,2037,105046.267,2649352.074,25.22081126
21_VN,Reference,2038,105314.941,2779378.767,26.39111546
21_VN,Reference,2039,105560.393,2912324.659,27.58917977
21_VN,Reference,2040,105785.363,3048089.193,28.813903040000003
21_VN,Reference,2041,105990.173,3186573.77,30.06480393
21_VN,Reference,2042,106170.942,3327621.486,31.34211135
21_VN,Reference,2043,106333.878,3471270.221,32.64500727
21_VN,Reference,2044,106479.115,3617451.515,33.97334317
21_VN,Reference,2045,106610.753,3766146.37,35.32613985
21_VN,Reference,2046,106724.69,3917178.275,36.70358073
21_VN,Reference,2047,106821.633,4070469.029,38.10528743
21_VN,Reference,2048,106899.657,4225877.381,39.53125295
21_VN,Reference,2049,106961.851,4383372.471,40.98070882
21_VN,Reference,2050,107002.543,4542703.77,42.45416644
21_VN,Reference,2051,107023.335,4703792.073,43.95108854
21_VN,Reference,2052,107020.097,4866404.478999999,45.47187506
21_VN,Reference,2053,106999.561,5030595.016,47.015099580000005
21_VN,Reference,2054,106955.846,5196070.618,48.58145499
21_VN,Reference,2055,106887.931,5362658.431,50.17085073
21_VN,Reference,2056,106795.047,5530186.239,51.783171540000005
21_VN,Reference,2057,106684.897,5698746.401,53.41661811
21_VN,Reference,2058,106550.279,5867965.255,55.07226551
21_VN,Reference,2059,106393.154,6037748.756,56.74941037
21_VN,Reference,2060,106213.069,6207922.455999999,58.4478211
21_VN,Reference,2061,106009.747,6378312.93,60.16723094
21_VN,Reference,2062,105787.556,6548914.584,61.906284930000005
21_VN,Reference,2063,105545.001,6719512.815,63.66490835
21_VN,Reference,2064,105282.709,6889966.914,65.44253068
21_VN,Reference,2065,105004.85,7060278.774999999,67.2376445
21_VN,Reference,2066,104710.664,7230261.301999999,69.04990405
21_VN,Reference,2067,104403.013,7399875.558999999,70.87798854
21_VN,Reference,2068,104084.721,7569091.157,72.72048274000001
21_VN,Reference,2069,103750.806,7737538.831999999,74.57810816
21_VN,Reference,2070,103413.719,7905624.68,76.44657552
21_VN,Reference,2071,103059.857,8072584.552999999,78.32908747
21_VN,Reference,2072,102698.289,8238682.431,80.22219757
21_VN,Reference,2073,102332.502,8403946.912,82.12392688
21_VN,Reference,2074,101959.458,8568092.327,84.03430633
21_VN,Reference,2075,101580.777,8731058.215,85.95187469
21_VN,Reference,2076,101196.306,8892697.145,87.87570907
21_VN,Reference,2077,100810.817,9053125.559,89.80311664999999
21_VN,Reference,2078,100420.623,9212015.799,91.73430241
21_VN,Reference,2079,100028.303,9369374.813,93.66723749
21_VN,Reference,2080,99632.216,9524979.145,95.60139809
21_VN,Reference,2081,99231.008,9678614.359,97.53618908
21_VN,Reference,2082,98827.601,9830314.942,99.46932682
21_VN,Reference,2083,98419.191,9979780.735,101.4007597
21_VN,Reference,2084,98011.811,10127246.8,103.3268
21_VN,Reference,2085,97606.02,10272630.87,105.2458739
21_VN,Reference,2086,97193.238,10415266.26,107.1604
21_VN,Reference,2087,96778.182,10555317.9,109.0671232
21_VN,Reference,2088,96362.404,10692762.62,110.96405
21_VN,Reference,2089,95943.638,10827326.96,112.8509111
21_VN,Reference,2090,95524.159,10959041.17,114.7253352
21_VN,Reference,2091,95102.428,11087680.4,116.5867227
21_VN,Reference,2092,94679.474,11213197.18,118.4332433
21_VN,Reference,2093,94256.395,11335555.4,120.2629848
21_VN,Reference,2094,93833.395,11454660.31,122.0744524
21_VN,Reference,2095,93409.243,11570313.52,123.8669016
21_VN,Reference,2096,92984.421,11682442.8,125.638711
21_VN,Reference,2097,92554.943,11790639.02,127.3907005
21_VN,Reference,2098,92124.447,11895069.83,129.1195792
21_VN,Reference,2099,91691.528,11995525.1,130.8247923
21_VN,Reference,2100,91255.383,12091839.97,132.505498
